Cycle_ID,ph,Solids,Turbidity,Temperature,Potability,RUL
3,9.900814840038256,16233.134679362192,2.3950021100616565,28.81636964343654,1,13
3,6.77977396685122,24415.07056444557,2.729104523430528,31.364134844197288,1,12
3,6.791992649110415,30471.92909753608,2.914057480221306,28.113533247356315,1,11
3,7.607223911235492,39184.8467196431,3.5250271306094576,25.790322274595855,1,10
3,7.459124173217744,33173.49940936154,3.5447515214258827,29.51250896192853,1,9
3,8.246919870565435,7747.577263386112,4.09661966700433,24.846483422442745,1,8
3,9.495456381941786,18088.354849646388,4.168541279325788,28.133855907814812,1,7
3,5.500186640904189,21082.85204428116,4.178478951476263,26.985780905756044,1,6
3,6.002414611941971,16136.433268527604,4.315308015041465,28.10017927387862,1,5
3,7.53928739507425,26999.382075920206,5.427372664623769,29.51985585289424,1,4
3,7.917049443177883,27192.28056064627,3.659484624888592,24.853277754306507,0,3
3,7.399724707648925,18535.046451649418,3.795124079678799,28.615563004436694,0,2
3,7.459144859485703,19436.503541599835,3.841052037778387,29.09218957210476,0,1
3,7.381108533992378,12320.512291841798,4.342737529662858,25.397690123918817,0,0
4,8.713482927093239,23838.817261442717,2.9221949791917066,28.760012033212895,1,13
4,6.4079633358080486,28460.203396912413,2.954092652381751,24.541740529118268,1,12
4,6.144759037662152,19981.31518756184,3.082080495833988,31.496589245170295,1,11
4,7.221689439703995,13703.22037683134,3.160818481426782,30.50792078314684,1,10
4,7.835906989202026,17643.40714703863,3.183864093341969,31.71603035730678,1,9
4,3.657123132566738,23736.816258284023,3.3146297303616934,24.76124487389187,1,8
4,6.844141767435719,41408.11482166175,3.412853174713619,27.611788250456836,1,7
4,5.646083311861947,22455.695011751144,3.9385056274364985,31.56492663722866,1,6
4,7.555822759422741,29411.628645120265,4.099168690603565,26.46660400381078,1,5
4,7.535700190571214,14829.745970673646,4.208354353518171,30.10146019287196,1,4
4,6.490037174928902,19397.323888893363,2.430883294085322,31.59976966818004,0,3
4,5.690387424364925,14083.829887957978,2.9886210311193224,28.12901371874323,0,2
4,6.745306715080959,21871.838700042492,3.9023525898765015,27.388386161148706,0,1
4,6.702496216244025,29057.22761748945,4.267952933982107,25.93775559607916,0,0
5,7.973307535065096,23517.68101141075,2.826111940669668,24.404484420613855,1,13
5,6.632031568588184,24161.25497902576,3.3862942904685025,24.032329662838073,1,12
5,4.979468811483327,24167.84288181644,3.43902165089796,24.424721271353903,1,11
5,5.72930291193782,34573.678785724354,3.5563948119631066,25.766807351649405,1,10
5,6.991685152928785,20389.593815747437,3.724823560337372,27.777689553431692,1,9
5,5.608623152458352,43680.22252088611,3.7775082665636655,26.343416695480673,1,8
5,7.266781485544794,27468.681706961732,3.9198270449578096,26.71153772996917,1,7
5,7.243409878975713,20877.53484090427,4.466935915288811,30.841224553620577,1,6
5,9.318613915632229,24497.873935207102,4.642719286485374,27.478161212492765,1,5
5,9.166758132730486,21736.981798520654,5.429266409418421,30.870771094240276,1,4
5,10.19166523931888,13630.047308080362,3.403422697598267,30.23590279957057,0,3
5,3.6919326929347136,9439.783992729104,3.8466069554090008,24.136460526339032,0,2
5,6.09309191422186,21456.604421755143,4.523557774146086,27.281244392091082,0,1
5,9.228484208847256,26744.2315262742,4.829753513504483,27.060534263046712,0,0
6,11.89807802974039,8296.550611117107,3.024968486584322,28.341191553638357,1,13
6,6.392927840114371,21217.158595568453,3.2713388593703145,30.500909796774813,1,12
6,6.790838199257259,14348.572923584908,3.438279838827972,30.330093044152743,1,11
6,10.026223807942117,25510.09729821465,3.736228470573536,27.000393103461562,1,10
6,5.940475876449588,17177.07103669603,3.9979696708974912,31.878104143416266,1,9
6,5.800034176989708,13028.68845838264,4.0744075716550965,26.68602344311268,1,8
6,8.928142080209764,27884.434251689578,4.111101546196108,29.87261384427039,1,7
6,7.992026977293408,34585.0896069508,4.647095594485686,29.194250794646898,1,6
6,7.70810998872957,15456.220085905528,4.896625907872932,30.190990252713277,1,5
6,5.334183579602803,28897.491527401453,5.091357101284415,25.76378878486134,1,4
6,7.397562417753871,24502.155146145928,2.4593368407245317,27.977405315168475,0,3
6,9.831401690527043,13345.369098444477,3.3118081384490137,28.15053346525323,0,2
6,4.103867855230838,22207.470232223448,3.8088506940726377,31.550767725297902,0,1
6,8.935115926023162,23774.25827922927,5.168297807945807,28.62772886149515,0,0
7,5.859822103560279,3640.73431981458,3.4266340746155777,29.4218332168971,1,13
7,6.150034400886871,8406.72324367801,3.4444424918515057,28.16001348050021,1,12
7,5.258414736632194,29228.334683492816,3.7307927875940017,29.028616424637658,1,11
7,7.393110152584626,13215.706381829836,4.431739047145852,25.565705676246797,1,10
7,7.422225264350398,40148.1237214392,4.486512692528834,27.824299712278474,1,9
7,6.164480227353412,27312.16838469925,4.834023096246113,25.172793757367952,1,8
7,6.865568515027833,22585.78880910971,4.916218246161076,26.815805550698407,1,7
7,5.862641232845869,44069.27215787578,5.507420939572829,27.462584608926228,1,6
7,6.6227913564466245,13900.71652278062,5.609290809737711,29.318152965853464,1,5
7,7.402653150168774,19259.19393662292,6.2265804048163975,31.724763124179052,1,4
7,6.449070008905474,16906.33129806369,3.331549948055922,25.309698018156343,0,3
7,10.154219072428932,24755.960255672813,3.730899268667571,29.946720963104955,0,2
7,8.42690635667539,19576.530381129185,4.244513927400452,27.083108231308834,0,1
7,5.986593892372897,21229.08331349364,5.051493873890792,31.941310864367367,0,0
8,9.271578532993324,38886.38767861533,3.549608409738088,25.437798919357363,1,13
8,6.848329601322462,15908.642086031294,3.7322020177545054,26.327732257598363,1,12
8,7.368768530294821,18452.02299450765,3.813881276266772,25.684751906251424,1,11
8,9.62210598702481,30307.217674994205,3.975571849056162,31.465563910491213,1,10
8,6.816416925295727,24170.27489447497,4.2747382136106005,31.07884886968009,1,9
8,9.370696575357568,15106.308646718096,4.3807969416857615,31.76565534625609,1,8
8,5.141506876714266,11288.634718378024,4.510578266177086,25.74658636516814,1,7
8,6.1663482229269535,37922.90561590639,4.816304243581658,25.260457590316516,1,6
8,5.226895232238513,7907.330440971365,5.13805579043723,31.67594760383598,1,5
8,9.597191856878178,21153.322826848344,5.145152870605282,31.631173426109754,1,4
8,6.709822000741922,20922.154463374245,1.6876245048272964,26.245405594081443,0,3
8,5.290666876847178,9265.104947513526,3.530573615782637,29.95508611618438,0,2
8,5.746529194455349,35633.268510737624,3.808372006211507,29.246704871990687,0,1
8,7.348844511550613,11519.046527356591,4.880875156180851,26.748109875352995,0,0
9,7.031839173708415,12653.944084529305,2.725564949076888,29.627903414950815,1,13
9,9.175586152587863,47852.88887105318,2.9596846207077028,27.807837276729813,1,12
9,9.96124770904986,11939.769859279972,3.24658309722844,28.718014153711227,1,11
9,7.557963629790507,32833.43116851585,3.2922701527035314,24.213859847039288,1,10
9,7.852206664016244,22912.18957899364,3.5324376192277365,31.67163615562211,1,9
9,10.026223807942117,25510.09729821465,3.736228470573536,27.000393103461562,1,8
9,7.493290815928302,9465.323904989707,3.7487469097257824,28.76606635757105,1,7
9,6.129069622155112,22207.482865469778,3.837639089504538,27.06375194396297,1,6
9,6.848331559049443,12837.506062969442,4.396604556065476,30.445355306183384,1,5
9,7.06478908142805,20567.145930368584,4.4016278345277335,28.063932192606174,1,4
9,7.893131972748397,20526.049705420886,3.302211725136649,28.964207201842022,0,3
9,7.1175786583500535,31528.94868997698,4.333401737047984,31.96292746491674,0,2
9,8.746985976471965,22174.781140510226,4.7637305356972295,29.664225863516997,0,1
9,7.682762474412737,12723.34210107979,5.044306091718337,28.10680366704744,0,0
10,8.064652809050983,27172.89357293617,3.3241126143010957,24.08234312962926,1,13
10,5.566328462754787,14574.66110047644,3.424760733829153,24.058087577872314,1,12
10,7.369988620741592,18998.34682299137,3.463852437148298,27.996712160256504,1,11
10,8.433290823974154,15904.243358955971,3.631542932175278,29.588561444564945,1,10
10,7.269652252805362,31161.36838769933,3.789236756581051,28.80734798535605,1,9
10,9.612898964310972,16598.5775109041,4.016409562458125,28.38038690963857,1,8
10,8.743958544661181,40843.61655055208,4.118973080180648,25.826521498958144,1,7
10,9.484703254003293,56351.39630372492,4.13227423789269,30.10817764793465,1,6
10,7.808012211560277,17037.725367080428,4.165549905534822,25.396096541176913,1,5
10,7.210773702067905,14230.419130765456,4.462408040870791,27.59059203766542,1,4
10,7.149124567592087,23158.38909647046,3.787033414567679,26.68115019868413,0,3
10,7.387433763492869,11694.635285297503,3.830577272004085,31.780647205505012,0,2
10,5.412762497595831,45510.58431927956,4.091205592856339,26.13541606154136,0,1
10,6.731278124219917,15058.138752539566,4.19048402938504,29.396415913695424,0,0
11,4.739548767002988,27215.90274170991,2.942348225414489,29.629488732919476,1,13
11,7.61715192193207,33744.16680696547,3.4225434306886307,31.89494312872408,1,12
11,7.1252110755305536,16701.56597534472,3.9080753459125,27.94091538145674,1,11
11,9.62210598702481,30307.217674994205,3.975571849056162,31.465563910491213,1,10
11,7.555822759422741,29411.628645120265,4.099168690603565,26.46660400381078,1,9
11,6.578680569429318,22374.82490970597,4.292042179344561,31.49442796131391,1,8
11,9.869231934989052,29549.65882291618,4.736849577023042,25.003641612980744,1,7
11,3.629922064880713,24856.63320937223,4.754826393219847,27.23745405248724,1,6
11,7.295141331699135,13706.186807812384,5.056104024299176,31.785690339954893,1,5
11,10.268414718941344,14694.420624957002,5.199864588297582,25.109189756074706,1,4
11,6.4570975247378914,18340.04680554661,2.637364885184688,26.133663153545864,0,3
11,5.702925976824722,35606.44017680798,4.137739016206605,28.007982135190062,0,2
11,4.281522088672812,22330.466787311063,4.3711671683417785,25.6930886302429,0,1
11,9.181560007151536,24041.32628006128,4.503660796179122,27.45521207218943,0,0
12,7.15642449459831,27025.206963024637,2.958414711590032,29.05849343059866,1,13
12,6.144759037662152,19981.31518756184,3.082080495833988,31.496589245170295,1,12
12,7.205218263646112,31315.614387158545,3.465331089346429,24.714880770024216,1,11
12,7.732880077797702,47022.74584512559,3.510728004352379,30.83254748208646,1,10
12,7.288736661267014,31617.07541496605,3.5313846614470856,26.91646678601596,1,9
12,7.830607590568666,18821.3896124734,3.551568013010188,24.313653295547013,1,8
12,7.555822759422741,29411.628645120265,4.099168690603565,26.46660400381078,1,7
12,9.05238368979066,22203.487258877,4.259719451958118,30.36825689143406,1,6
12,6.706695161498074,27881.504407398363,4.371882444533677,25.242748552664796,1,5
12,7.457979826928165,14733.458757085757,4.497730795590356,25.422070834757612,1,4
12,6.297845634002767,21022.8350298754,1.6805540245774622,28.640697035293798,0,3
12,5.6792341150880805,35643.18120775992,2.3395727358561844,25.411567354620278,0,2
12,7.70036230513608,29432.208251104283,3.786486994275809,28.38244663274738,0,1
12,5.689142987663644,17589.268989836506,4.592979951091307,31.463887993943214,0,0
13,6.8331110185961625,31461.19675997045,3.02157359521932,30.941186772540807,1,13
13,11.89807802974039,8296.550611117107,3.024968486584322,28.341191553638357,1,12
13,6.189699260391608,15229.70286870656,3.027371480146623,27.27741672448913,1,11
13,7.240194470415268,31144.703124202864,3.3628217632499267,25.95793387747633,1,10
13,6.193170101205059,12883.726495777477,3.466645288112605,26.631366939862623,1,9
13,5.43251208523776,14970.647243569823,3.8744253151616057,26.366783001707834,1,8
13,7.88659122732868,38852.029635921295,4.589983507854727,30.77200220748851,1,7
13,3.7921257317804,16929.290199720523,4.62068558556552,25.99705138212306,1,6
13,6.967696683162022,22886.96573475016,4.819637104172265,30.02981921237475,1,5
13,5.898726324805972,21148.24190473068,4.899815187496653,31.829978636109438,1,4
13,10.577930500044534,28652.143303733286,3.051607724265514,26.800191228936573,0,3
13,7.217392780568977,13579.55457958598,3.7466198236682153,24.26387454088477,0,2
13,5.3866379619568105,20416.6510300176,4.32090017506474,30.556918740286683,0,1
13,6.380717315013499,21250.935633712703,4.532019663169412,27.16077960244882,0,0
14,7.874671357791283,17404.17706105066,2.309149056634923,24.225367211938607,1,13
14,6.266378409594093,28141.21649721661,2.936610534549435,29.476273511903855,1,12
14,4.921093903334441,14126.590529994382,3.285186850930748,25.48561356560859,1,11
14,5.376078292034362,36026.40155635119,3.629250321506012,24.39881921514524,1,10
14,8.277058197816894,12715.814279597913,3.751324090887501,25.616992224066372,1,9
14,8.832142260904973,12171.024549095238,3.9145118853536345,24.910877604187455,1,8
14,5.953923889741049,11930.6247945518,3.9686471632564224,29.102618218805212,1,7
14,5.940475876449588,17177.07103669603,3.9979696708974912,31.878104143416266,1,6
14,9.495456381941786,18088.354849646388,4.168541279325788,28.133855907814812,1,5
14,9.393148441549062,20592.258942126427,4.665681059368009,31.938774678211555,1,4
14,7.163999222574383,34226.072126574334,3.3543222667273684,27.99747014235945,0,3
14,9.1726245193336,11319.10623209237,3.686395201554108,24.17718053823424,0,2
14,5.168340328145769,17914.340231015696,3.841162624787827,31.385857563412223,0,1
14,4.562156482672166,23829.79288043376,4.822883763716862,24.838625254591392,0,0
15,7.442023084023342,34565.70169026524,2.894651172139397,30.488430011156197,1,13
15,6.8331110185961625,31461.19675997045,3.02157359521932,30.941186772540807,1,12
15,4.533399113632135,30301.856674397222,3.188640741905024,27.885632665927893,1,11
15,6.170526139416932,16206.219671450232,3.652207496311435,26.590781521372257,1,10
15,5.230453969096887,24790.724599455207,3.6956151117926663,24.736657984270852,1,9
15,5.767349596865663,15417.932834388865,3.896090487367949,30.278019678683126,1,8
15,7.29214180515922,33991.65156687047,4.466912564165001,29.762274982916093,1,7
15,7.608750191252161,25410.81187155738,4.627464223238918,25.45634986101442,1,6
15,7.623499920279238,36267.26665797832,4.76499518416768,26.85612212775682,1,5
15,7.110845138033223,25043.53280335705,5.712792127184658,25.66130466524709,1,4
15,4.894278073597652,10922.54199370329,3.5949908641519697,27.884680808179915,0,3
15,5.980357226763917,11826.294275033131,4.24724014869094,27.60075886549395,0,2
15,6.021051322822076,18966.36304658116,4.661057552180376,29.56907155558777,0,1
15,9.920691058768153,9973.934059208535,4.69070723013249,25.391633967430852,0,0
16,6.707108205835426,10794.783898287207,2.640246412985256,31.809232547975427,1,13
16,7.871961402750839,12760.437150795751,2.93853628710008,26.48977156874422,1,12
16,6.170526139416932,16206.219671450232,3.652207496311435,26.590781521372257,1,11
16,8.163999617620284,27414.899122937924,3.67308809381557,25.947315590850412,1,10
16,6.114332051439626,30606.22359320889,3.680409990337341,24.88054992901602,1,9
16,6.658833571629886,16828.88059669601,3.969740440383512,31.310255692851737,1,8
16,5.800034176989708,13028.68845838264,4.0744075716550965,26.68602344311268,1,7
16,7.044375318734117,12575.279626806016,4.276699073642469,25.257019113037966,1,6
16,6.084360116189226,27310.060847941597,4.298110919527294,30.135101005857887,1,5
16,6.405392481776244,20526.30683510295,4.531920781408072,24.107874809825272,1,4
16,9.032563450772717,24897.557030423013,3.626135877904554,24.887307503661532,0,3
16,7.399724707648925,18535.046451649418,3.795124079678799,28.615563004436694,0,2
16,5.039373608702727,40829.35316707983,4.957419783113156,27.160314618237027,0,1
16,5.7753308887641,14710.72283062666,5.164259921170333,28.643630222199498,0,0
17,7.031839173708415,12653.944084529305,2.725564949076888,29.627903414950815,1,13
17,8.06206612314847,35381.67075872485,3.0400314978062712,30.138622288533686,1,12
17,10.272444272154384,18894.852393690708,3.179884727399671,30.7866571976718,1,11
17,6.139493740895693,8081.466471091589,3.260906852708671,28.769648363775115,1,10
17,6.769834880813582,34596.001871740686,3.655789569066617,29.995707812499262,1,9
17,7.184697762508415,13317.468112041415,3.904063423060472,25.204308710358916,1,8
17,6.593174456619291,21857.83888934133,3.931653171254095,29.505726789135235,1,7
17,8.92398060773871,27919.77066575312,4.155583189522957,26.565218787085715,1,6
17,7.186931122348115,34510.75299526274,4.275645348013285,30.41344704635295,1,5
17,7.581944679656733,21675.682866428637,4.833345773568087,24.770403943458255,1,4
17,7.309596473979961,19343.149511401392,4.048202462876381,24.269694959021333,0,3
17,6.088022489133808,23567.13287541304,4.173083496432676,29.367616459130378,0,2
17,5.906441764582054,27296.294044952007,4.807495941814587,28.40069985693001,0,1
17,8.81147224773704,12138.4229544071,5.58739598761068,31.166257007903695,0,0
18,5.433466238973562,31421.73163322104,2.871196030589475,26.042901782831322,1,13
18,9.75270322651984,10194.32541115761,3.4221104746990925,28.96557903235479,1,12
18,5.040331692395899,25653.690231044748,3.603325615207352,27.690195587389,1,11
18,4.439095783352975,20864.340465449102,3.844230760680544,26.262649255405677,1,10
18,7.044375318734117,12575.279626806016,4.276699073642469,25.257019113037966,1,9
18,8.468694414938106,19148.224744060237,4.375598892354405,24.075669725361738,1,8
18,5.226895232238513,7907.330440971365,5.13805579043723,31.67594760383598,1,7
18,5.934279093094346,23249.653834296078,5.217895023653352,29.73997833858586,1,6
18,3.623165848258656,26738.525360886008,5.370205548696381,31.118105330046525,1,5
18,6.6227913564466245,13900.71652278062,5.609290809737711,29.318152965853464,1,4
18,7.766186660186794,14945.29566061532,3.6742254421508536,31.611573270892055,0,3
18,8.829806178150646,17732.914670264538,4.423886041610509,30.75630817391047,0,2
18,6.246117565172954,27001.335319183105,4.755158013341267,28.321781254397248,0,1
18,10.391942387040755,39116.68270569929,5.771714760283059,30.446954273637203,0,0
19,8.06206612314847,35381.67075872485,3.0400314978062712,30.138622288533686,1,13
19,5.768868031092238,31155.988820087405,3.0926263788262984,30.565686345473786,1,12
19,6.486152659745713,26807.119511805584,3.246794304771333,30.909303699737425,1,11
19,7.732880077797702,47022.74584512559,3.510728004352379,30.83254748208646,1,10
19,4.865069696444607,15222.246443946577,3.974972302235226,24.15691245989644,1,9
19,7.146976296126542,16911.20377300041,4.025762215893221,24.80782723086567,1,8
19,6.512900833266178,25151.41157350047,4.404040364778451,24.707925359169337,1,7
19,8.693149900569036,16559.87726220438,4.687846798329183,28.812495341952342,1,6
19,6.563356596837224,56320.586979158514,5.2929501812464,28.308854797367097,1,5
19,8.764495619256667,15978.036559255024,5.790838006076015,30.28758083821469,1,4
19,8.205541814653984,19902.823823816583,3.63403066847096,25.81163100353328,0,3
19,9.953952111556116,3773.2811465808113,4.052905069433097,26.284718221058874,0,2
19,6.920799599365547,13477.381585615329,4.915733469336812,29.534811795874877,0,1
19,6.427512442841498,25993.711405769885,6.032994877321904,25.362655937863902,0,0
20,6.93365391024419,19026.01732868525,2.0107286862843203,28.16307612328596,1,13
20,9.960689857533172,15835.122817712849,3.4345384628517905,28.30398841601119,1,12
20,7.174135162807995,20401.1024614714,3.939895656598684,25.1912915745463,1,11
20,8.848586282929045,32033.332018857272,4.014681857976119,30.775482465505604,1,10
20,7.555822759422741,29411.628645120265,4.099168690603565,26.46660400381078,1,9
20,8.097453770731768,18112.28444651079,4.279082403805938,30.770664604538723,1,8
20,6.643158712135614,32873.820021715685,4.562197671215202,26.96791741155054,1,7
20,7.15473588040487,32680.977991229047,4.629955736114066,29.732918870958777,1,6
20,8.137767883092494,24172.70331260775,5.003825786209145,27.523481802066637,1,5
20,7.276863125209032,30396.904618808283,6.08377235388592,31.100026503610657,1,4
20,5.897391120843136,30575.357138474,2.961602417916417,30.409883508004718,0,3
20,5.115817063771218,19620.545328612152,3.9020887676437535,26.409825377747865,0,2
20,6.070090952233811,26764.494430409413,4.699457410935833,31.718521965590266,0,1
20,7.266598792423617,36490.14303222343,4.952733208187274,25.049547604633997,0,0
21,8.185923417313038,23641.472028426168,3.566945145029043,26.417837276858513,1,13
21,7.58004880807379,31749.9243962038,3.959636523743514,25.08738569090183,1,12
21,5.284810114998686,11130.21136487445,3.990242632195878,28.627594535757176,1,11
21,5.7564756894907045,8086.825998967037,4.0020815167967045,28.453827088963163,1,10
21,8.512780908859234,33092.669352987614,4.026622093912992,24.639839631986156,1,9
21,7.066141840325305,22523.43356996634,4.127599072932994,25.3293997644978,1,8
21,6.320427822952782,11682.229317057963,4.553380742681595,31.43589834797839,1,7
21,4.077920470156396,9975.60133394594,4.78905205310489,24.846514974764307,1,6
21,6.975209177557351,35701.155320153026,5.256483549715023,25.787028532574148,1,5
21,5.412119544524241,2835.3031650451026,5.680346586753336,27.777767211205973,1,4
21,6.195254905476403,16666.130805000226,3.138971386531074,27.563796807430492,0,3
21,8.19221015591042,13528.549382907817,3.4892830784252853,25.11329479159511,0,2
21,9.01210031314688,13064.450591186154,4.962329207225059,31.334423218038197,0,1
21,8.640886408909486,26473.71323896156,5.2631015720413785,26.544702652344085,0,0
22,8.659113026830287,23514.63664741336,2.89577427975715,27.839963927618037,1,13
22,7.221689439703995,13703.22037683134,3.160818481426782,30.50792078314684,1,12
22,7.889579344955965,41210.66698053774,3.2273600819458808,27.620521204803712,1,11
22,9.443358884146123,20438.2246900842,3.4866464085132063,31.829288333534727,1,10
22,7.493843860854462,26678.392878738523,3.8199465596846975,24.451196128673445,1,9
22,7.672909522943807,22989.351184203028,4.268227481536438,26.00807793904005,1,8
22,7.169251038319984,39624.08717906605,4.533174154664913,31.54685366142821,1,7
22,5.508155525691396,12137.099596717851,4.571406411209017,29.35686256929502,1,6
22,7.159613911959985,30897.990039257784,4.943842600666056,31.757369028868585,1,5
22,6.073684981465111,11795.31357950977,5.249069810806525,28.658840228123204,1,4
22,8.769676021676739,13969.438862550478,3.7767184616875142,30.650551279667443,0,3
22,6.792125450218405,17782.604408324907,4.042637641436024,30.760412747541217,0,2
22,5.742533062882013,21293.8897542458,4.272202758106124,28.706473721240087,0,1
22,6.499067997822331,23734.84621110288,4.355880124898533,31.956882152541446,0,0
23,6.682097358751442,7705.298604759636,3.449829469695713,27.516147427308386,1,13
23,6.448931033409073,13979.165723295524,3.6221955223639024,30.691469469206403,1,12
23,6.947915533873985,10337.541702863726,3.685079273135882,29.984500420269587,1,11
23,6.549187601426585,19236.012494926068,4.190311120790964,25.26689089295962,1,10
23,8.097453770731768,18112.28444651079,4.279082403805938,30.770664604538723,1,9
23,7.243409878975713,20877.53484090427,4.466935915288811,30.841224553620577,1,8
23,5.092757238606061,28390.891358276323,4.636728696472332,30.933156260325717,1,7
23,10.485603647205735,32872.38056577991,4.669239858306086,31.32407748184321,1,6
23,7.623499920279238,36267.26665797832,4.76499518416768,26.85612212775682,1,5
23,7.966762553436026,13354.706509808377,4.816347767394934,24.361278402084736,1,4
23,6.825467900630395,46140.12684950231,3.027449578045163,26.165680468253285,0,3
23,6.15573862424869,30284.494869139427,3.68597582848833,26.787042624829727,0,2
23,9.002583109651113,19523.12486468928,4.904837414733298,31.637745780121683,0,1
23,6.574083863949985,22723.80995899501,4.977323507740182,30.146132736440016,0,0
24,7.835906989202026,17643.40714703863,3.183864093341969,31.71603035730678,1,13
24,7.54370046605691,19116.01208412308,3.630536578397464,24.09054181063332,1,12
24,9.293621613337674,50166.53332259415,3.661882213528828,25.350871962791366,1,11
24,5.153488640267044,19115.721861106693,3.749920564530525,30.574902348292902,1,10
24,7.496990927216014,22631.65772706926,3.837926004293759,25.97179902003395,1,9
24,7.128062255250418,25227.5451533956,4.5105952635743645,30.295627990537824,1,8
24,5.991283475366895,29983.116007036537,4.840562301475423,28.62268674784008,1,7
24,7.074251443801101,16739.266635207718,4.878944115790008,31.728444844735286,1,6
24,7.29188832527326,27784.04848396934,5.328712788466374,27.78136998333955,1,5
24,6.260111289935809,18577.623968980275,5.403614891830472,30.524661371318956,1,4
24,6.655605025818962,20571.845708443558,2.9516447152886705,30.795164649774954,0,3
24,7.940713224453516,10762.938632419344,2.9901508910892183,25.161412646302743,0,2
24,7.172323075211824,14702.05906858412,3.0842156404583103,29.93805071787615,0,1
24,7.3489371420594365,15818.26131979591,4.725746456238614,24.233872115264752,0,0
25,4.881729593763433,19105.01490287327,3.05019758470709,27.448702602247685,1,13
25,3.633162828862528,28584.17580970699,3.349571655135964,28.783181214390297,1,12
25,7.61715192193207,33744.16680696547,3.4225434306886307,31.89494312872408,1,11
25,7.852206664016244,22912.18957899364,3.5324376192277365,31.67163615562211,1,10
25,5.477912294546052,27361.659066176733,3.774256121104987,25.586824267704753,1,9
25,5.913132932597382,40847.76014638122,3.900211313902089,31.732513145121693,1,8
25,9.723377230792792,9076.646483433453,4.0720633529651895,29.47349022015685,1,7
25,7.859489939100051,31725.48776569772,4.498069165936723,28.900476459975575,1,6
25,5.713322920959069,11356.58048115559,4.571127866112447,30.032674201909373,1,5
25,5.09993200503465,21807.40013130367,5.159301248966906,25.17935948005141,1,4
25,6.684699736748975,34157.18447357784,4.030659830632323,31.982863817562535,0,3
25,4.317187353941982,27163.4578756059,4.078277144763918,25.658634034024026,0,2
25,7.24899119805637,33123.44297961029,4.255979651269639,29.889267451613442,0,1
25,4.348674993039846,9848.035582779446,4.3609500512264185,29.28158244219257,0,0
26,6.79265509816682,9094.313300416155,1.9177543925715308,26.099788141324257,1,13
26,8.581042820709179,19970.434294477825,2.883145376777557,29.023155781199502,1,12
26,4.739548767002988,27215.90274170991,2.942348225414489,29.629488732919476,1,11
26,8.01883160724048,23104.52038691503,3.188477333734355,29.613343303741154,1,10
26,5.477912294546052,27361.659066176733,3.774256121104987,25.586824267704753,1,9
26,10.486808416025616,26453.003347820293,3.804352132029541,30.02586512971024,1,8
26,10.13793228826111,15088.827652848911,3.8720181587617,31.13802874835621,1,7
26,7.795957800597176,27849.14208822323,4.251876169502328,29.12386458084842,1,6
26,8.07327895224373,17106.43864544954,4.854312785522253,28.219593017374773,1,5
26,7.118980168364626,32528.115614331,5.349210585555077,28.740201683854178,1,4
26,6.4570975247378914,18340.04680554661,2.637364885184688,26.133663153545864,0,3
26,2.803563057437167,11920.907422128525,3.489938597434452,31.77547522459476,0,2
26,7.348611231182264,32742.187332658625,3.544537267623399,31.52309224444731,0,1
26,5.648628537607859,14547.885478196942,5.370004183346351,26.001390564329306,0,0
