Cycle_ID,Hari,ph,tds,turbidity,temperature,RUL,turbidity_MA_3,tds_MA_3,ph_MA_3,turbidity_Diff,tds_Diff,ph_Diff,turbidity_Std_3,tds_Std_3,ph_Std_3
1,22,0.5423739733724453,0.31654419772464026,0.33614732272673664,0.47535450100964205,76,0.3026304260572723,0.3426624403204004,0.44854121045267803,0.539742738628167,0.4358814956872765,0.6296163553285437,0.08706895414219837,0.09202405332045015,0.06017549246073897
1,23,0.7153461242188666,0.34290752989882944,0.3716204632399709,0.5398286057467372,75,0.3182285858445304,0.3543884940520712,0.49941274738172936,0.5324019401751429,0.5223046428157595,0.6466918758488538,0.1446098304600044,0.08902499723464746,0.09867929930235153
1,24,0.381696832057834,0.3964869202101945,0.4161708857183226,0.8804724538738293,74,0.3668542628331133,0.37535980717509965,0.49543167182604897,0.5419173258585629,0.5720204322077543,0.27106055783231303,0.14857664674674467,0.2604647361359991,0.10189655948665319
1,25,0.3299372120010453,0.3712449742010643,0.3468641445241234,0.21841181645195418,73,0.37110826085811355,0.39480456653933205,0.4166501083451699,0.4225649878648831,0.4280368716070868,0.48006590201828814,0.13013797952082093,0.17138702284086554,0.1277391233523002
1,26,0.3905852599738733,0.38159126931202125,0.34218693183861104,0.3243217169461068,72,0.35942474247762757,0.40855566940571264,0.2962134735675743,0.49031378014224253,0.4930461940975111,0.5634098683661724,0.15351600509723262,0.08113347613407142,0.020000543837465697
1,27,0.4649638426526792,0.3077031181369271,0.34195785341823504,0.6476830493087276,71,0.329966186685386,0.37699524599014356,0.32709280555650544,0.4949765980724404,0.3391744625630929,0.5735902879276928,0.010259800300328099,0.25581192087284543,0.0412988205888069
1,28,0.5583664637883334,0.3145489124582225,0.32613871911275005,0.5340766450705212,70,0.321739314909953,0.35684121256496226,0.4118051382262191,0.4786341075402569,0.4866518015242672,0.58769554292267,0.034089627932122876,0.26104466091078193,0.05133847199172088
1,29,0.7340316954169914,0.35366437960968466,0.2984928859105269,0.16825990376844135,69,0.30439514435300175,0.3469139010159672,0.5391712634743797,0.46623660773837805,0.5455990689825821,0.6486886438453914,0.08151482305680294,0.1585500434196174,0.08342482841113107
1,30,0.40746964597731683,0.38111535690783105,0.2590740140534784,0.4038168576764858,68,0.27149474760962544,0.373010117728815,0.5178497055861779,0.45389535802321285,0.5242914527954906,0.27631534986938755,0.12488680666601824,0.21389731132832077,0.09980510287134045
1,31,0.5024440096881211,0.3737315819777197,0.44113621141575,0.7122667608116302,67,0.31714252587689096,0.39404807809187337,0.4971110239226988,0.6860659354379987,0.4606585344436304,0.588860901679658,0.35491709717092307,0.09082882568337465,0.10257663623330883
1,32,0.37969362950716246,0.36253728934290186,0.3743990432746056,0.3450489844819642,66,0.3472731606506134,0.3972021758165616,0.36570576876366445,0.4252585781637743,0.4536978315113097,0.4274302444469474,0.34128570463595803,0.059808536306763214,0.03930699096184208
1,33,0.6740920936797696,0.43680913712962044,0.1892945113077691,0.5528812587631116,65,0.3195744760519659,0.41699992320254076,0.46458193856355834,0.3011783608190417,0.609819508498023,0.736722660660964,0.48345872049226746,0.2560292476983353,0.09030135756061261
1,34,0.6797696227043772,0.36273504868324535,0.4021568874768884,0.36963342666234666,64,0.30410179486096345,0.41309093035956024,0.5303426334096031,0.7183526465473052,0.3388348094740035,0.5226523189778248,0.42878143442284167,0.2738135177885211,0.10481007399055949
1,35,0.5909170026348392,0.37635181216127267,0.4209084327081918,0.3988048774602322,63,0.3225635043616919,0.4180016480721451,0.6086742153414662,0.5148732979052346,0.49902038461881776,0.45256352785649756,0.47670275766784975,0.2521013186257582,0.030375067029942474
1,36,0.5023933315005245,0.4339005528278773,0.43970512143138474,0.15068552332227814,62,0.421962958886974,0.41696771902248386,0.5450002219850898,0.5149206201915837,0.5792712760033362,0.45280742499864096,0.06956534418913098,0.2415325580713099,0.05415852943153364
1,37,0.7338276433569391,0.4219474792219503,0.3687314082717372,0.22021251719633472,61,0.4086948533598238,0.4380162586843057,0.5650474838535047,0.42081756157189737,0.4523117602895263,0.6900382815278495,0.13625395123571238,0.19417835288284185,0.07131152927773032
1,38,0.6066759849481258,0.4650460897938845,0.45299037623868554,0.34864390421295566,60,0.42142964796564253,0.4695448583979478,0.5708916572324156,0.5835423548819674,0.5528751086798891,0.42416694407838906,0.16785938138210404,0.14226606509400544,0.07077899698222506
1,39,0.5560235259576025,0.32298906149787066,0.4476207187608894,0.735213442057578,59,0.4245717115403693,0.4301185943015018,0.5907802609836494,0.48958791536373547,0.21464983372262442,0.48088679970494824,0.17479528586470625,0.4657088753578503,0.05593896885691489
1,40,0.6151130880924782,0.44919070837593644,0.3012185231571356,0.6957797425794858,58,0.397772751422399,0.43980288160649517,0.5467553087517718,0.3417486172856127,0.7046800846248612,0.5622543387345321,0.3190977165450685,0.497732202635875,0.01951641859301198
1,41,0.4316985428085012,0.4240456775806162,0.41967015007590147,0.26080268209847546,57,0.38454642565447417,0.4252282594406662,0.4818654263385067,0.619385279968848,0.4282139073972951,0.3824511765284103,0.28799535676330795,0.4271003964456629,0.05717071010976754
1,42,0.5505050680840053,0.4990017774863119,0.43504848565909016,0.18867699488039769,56,0.37955592979702346,0.4877963823797502,0.47981892206834864,0.5113372844910657,0.6110694372741385,0.60653110964912,0.27135351893112214,0.2439190720229124,0.056811325178339964
1,43,0.6200726022248553,0.4143932830536722,0.4361444162745787,0.4044888474747048,55,0.4331142042271272,0.47542676707496745,0.4816581436556664,0.4963655570205833,0.31959152645545663,0.5700231659112505,0.03413165994891644,0.2961320626294097,0.05816773510997406
1,44,0.5186186801405785,0.5069536422356186,0.5722452904318025,0.3722618691112083,54,0.4936782742479955,0.5048984770933735,0.5138922272144058,0.6378863461625977,0.6432272774054635,0.4432203708507026,0.29234058352786146,0.3279999790050506,0.031681229106656585
1,45,0.38971564914151813,0.4275647927097904,0.2113740114383169,0.99446780006667,53,0.40489161813227104,0.47950441382473774,0.45426393249885244,0.1169284504707851,0.32912629323101616,0.42286839976390544,0.6752773839929045,0.32016030879520424,0.07050139237567418
1,46,0.411405189280865,0.4242972677150677,0.43952201050506545,0.3664475952542019,52,0.4062323401725727,0.48302503292547194,0.3768802210681468,0.7343760110127033,0.468177720868099,0.5345243250331159,0.6763301030540566,0.29928091466725176,0.04214687138701377
1,47,0.6090969248293465,0.5332957944549322,0.47896547009707646,0.5088000336410934,51,0.36920530184176514,0.4923890098931718,0.4104338185320291,0.5365638817636033,0.6732550085405422,0.6650200581842383,0.5352806026138311,0.396479407820772,0.0738205332344842
1,48,0.2835652258641801,0.4392747823999067,0.5074088343974201,0.589860873639017,50,0.48671509868342944,0.4965516186594312,0.3710682386015147,0.5250328805611704,0.3023976058147677,0.27707929682051025,0.12632257924904444,0.37777463269562855,0.10015479636317481
1,49,0.5054631194573833,0.5235237764037236,0.4447993346140493,0.35005639552334866,49,0.48880991063060364,0.5318241633706646,0.4059493521585349,0.4295854632983771,0.6280448406736939,0.6829675635177666,0.11615755106459737,0.3305255362962814,0.10155783301778722
1,50,0.6101038053526349,0.5730497948447403,0.5524738194693835,0.8641713616112252,48,0.5179887454533545,0.5459557172742655,0.4063227509118903,0.6080879925547693,0.5646161056437096,0.5960279361442108,0.2003684726651589,0.43245044310917197,0.10182255634861681
1,51,0.5065434765947057,0.44975690560432613,0.5815003563288552,0.043566373700936634,47,0.547399068208037,0.5496818501825256,0.4890135954784327,0.5256441992181663,0.24892643545195597,0.44165858872319275,0.26687133659710505,0.3966951489865115,0.03670378048159496
1,52,0.5541645071736472,0.5263263916136399,0.48552955768261197,0.2795347894216902,46,0.5635667615566122,0.5506781098676299,0.5070743653904177,0.39461402286059244,0.614016622473816,0.5537510673402198,0.1823716226379761,0.3979948523436106,0.03165417203452308
1,53,0.5460802620757423,0.5566010882717537,0.4656368952210781,0.5527531300951791,45,0.5290972041417972,0.5448310056441197,0.48333141804750746,0.4743639756168432,0.529449563360021,0.5124487371452063,0.22956672412306464,0.352103682212661,0.015561455487036836
1,54,0.5479206087630857,0.5562665752607673,0.48466147175552754,0.07531045151394133,44,0.4906574100025882,0.5826925321130543,0.4986760088025939,0.5151595067244676,0.4735354771358388,0.5198072639989821,0.04165897682307198,0.11114809006614225,0.002587557684745182
1,55,0.3953688054679745,0.5219973050025452,0.4771068536485372,0.3726659899304896,43,0.48731405252184223,0.5811536499830001,0.4397870784044091,0.48729750032873187,0.4115465867583765,0.40533416462710353,0.035494630894660616,0.12712845774036793,0.053463108370375614
1,56,0.300951236989464,0.604525497059276,0.4647153246433151,0.930023937167296,42,0.48694823889800665,0.5981895799381833,0.34888168271783826,0.482227141945035,0.6249014381002764,0.4484374314695246,0.03731450131745878,0.26510079661734165,0.07610061518562246
1,57,0.3722109611430149,0.6247998764830128,0.42922373745568176,0.3225273701027356,41,0.4649424598824854,0.6225514562504397,0.2837202640028238,0.4580121882000957,0.5111819045031967,0.571277829671694,0.09208950461172402,0.3481648882495663,0.030049825258651918
1,58,0.38662177889448124,0.5902401073201652,0.6407264967616944,0.29648544220009354,40,0.5298905995281677,0.6468100674600803,0.280476454292959,0.716927409468204,0.41101593010383153,0.529127561588193,0.41968833953410156,0.11103820198608298,0.028011874359156988
1,59,0.32474813551678317,0.5547714707889425,0.44935499384576283,0.0051455359840222314,39,0.5237933798382721,0.6291237542018886,0.2893014658393369,0.29460892231568914,0.40935569486904305,0.4725669223305537,0.432546441049818,0.22388506923680612,0.019770024536453705
1,60,0.5314721468023507,0.5320872899294594,0.5508456484400475,0.07090489134742661,38,0.5720706936637545,0.5961667460624078,0.3483630196262819,0.6016057074213108,0.43270916150495237,0.6717169828538112,0.35476994380390847,0.18740443852883418,0.06479199534171895
1,61,0.44276192675176773,0.5862581035382713,0.3952927234971917,0.6720202857984328,37,0.4746467739163833,0.5947512432064335,0.3691824323950179,0.33215623938210015,0.5731007898388704,0.45266910946490396,0.29262295252960757,0.1739429827069184,0.06333030027247716
1,62,0.7452228680948334,0.5585531967035718,0.48728713512926536,0.9818505923791347,36,0.48970378028961514,0.5960955522844433,0.5251142806441571,0.591651140109626,0.42353776152040307,0.742700534214913,0.28979239661394596,0.1731976206303674,0.09494487976911986
1,63,0.5265131402280119,0.6126701639966275,0.5561440612397732,0.32662805351559454,35,0.4918069633052331,0.6247407506901677,0.5232752472832818,0.5673969526415821,0.5730024283465418,0.356281782918607,0.299033968258424,0.1730268327116258,0.09536594920343137
1,64,0.2865592583547034,0.5895670720374268,0.5947398266344623,0.9652607016423618,34,0.5709766648155079,0.6259170063185981,0.4653479358482695,0.5356752746607156,0.4319439332745244,0.3405304370572246,0.20169113340644948,0.17362544256232545,0.14009432935744975
1,65,0.6522231233316429,0.6141449513297389,0.5101590888114791,0.6995077411481363,33,0.5800555920974515,0.6456784861543949,0.430859247315885,0.4065538107957283,0.5190431418666752,0.7895619488564992,0.1569012946207847,0.08813440928157616,0.11345037913312955
1,66,0.35651106936126986,0.6233363857465818,0.5070227682292026,0.43350291444728306,32,0.560557098289953,0.6494700614959772,0.36781446706500276,0.4919290414853593,0.49093660090233615,0.2991888871404255,0.18439033738496577,0.11163247770416698,0.1185295537881945
1,67,0.40793986946724914,0.6726898884160096,0.690213759266608,0.058156929904822796,31,0.5984550804095368,0.6790181459341467,0.4128281184593252,0.6872492089351954,0.5643009697146238,0.5565743143738522,0.3885900585295818,0.20131206414173006,0.09647845958946023
1,68,0.429384493132142,0.6374341878750037,0.6215583705629941,0.23975981006758973,30,0.6426745639016402,0.6872968876553829,0.3301890517661441,0.42324777707288547,0.40974466673228044,0.5343427332363735,0.3429263248266664,0.16254285808752097,0.022869726528316522
1,69,0.5313838358132301,0.6755002902636579,0.7293102932077369,0.43565518358892685,29,0.7309106762601936,0.7058398524206182,0.3950401155009473,0.60816916778272,0.5436821860423638,0.5940695286457445,0.2021194747264011,0.13563325400510257,0.04027759778872845
1,70,0.5366096205245388,0.604403382158004,0.5858797544787866,0.12013109332182292,28,0.6894957251955078,0.681565705552093,0.44275692353149054,0.34486369748155743,0.344273248429978,0.522317375966324,0.27668979294825324,0.22748469064383223,0.03691721356034646
1,71,0.4295019001113687,0.6525547897029441,0.5517968764796171,0.9795201156995512,27,0.6618041890607842,0.6869407017208109,0.44280046357289926,0.45948888698454693,0.5621050930106227,0.4390283972432022,0.34905752352564,0.2320073746208633,0.03687585857691243
1,72,0.438634578735444,0.7025885876615109,0.626601865252731,0.34628211944839116,26,0.6210345039869885,0.696569914657396,0.4084046676800064,0.5736320911468469,0.5655436705182719,0.5252141181592546,0.1387724665924416,0.3139144860420235,0.036259983516754635
1,73,0.7601119366359796,0.6565706189187205,0.5601337695520585,0.015265721536477539,25,0.6108147419063417,0.7151140639519908,0.4912898603895375,0.42554063705075257,0.3900851459962769,0.7568001380000008,0.151900424475073,0.17775391349906886,0.11498573451176998
1,74,0.5723889413098888,0.6860476229727351,0.6506622804995055,0.5393649395689586,24,0.6500589545463231,0.7270199293767374,0.5442791096800406,0.5901144895526184,0.5279924119494434,0.3792567030408288,0.1737474025020494,0.14904311230550255,0.09861701253322516
1,75,0.6255156279892606,0.7618803804822204,0.6243963873352136,0.8009499174880901,23,0.649183499221724,0.7480966803469824,0.6135834106405653,0.4676831488650465,0.6126708346763348,0.55783320181379,0.17257570239944872,0.3473745686686426,0.05908954100035856
1,76,0.6201692830397949,0.7337445095897827,0.7451149507017514,0.12846721722577037,22,0.7226110129147145,0.7755300703272359,0.5616860790450424,0.6217616272833024,0.42275051605590436,0.5144787361820623,0.23524658769884801,0.24510890530625565,0.017862938152220283
1,77,0.5676808318473068,0.7284352216779256,0.6985659327289584,0.6514778911272403,21,0.7416261692574342,0.790597802632742,0.5599400901582445,0.4464210842779252,0.46444801634347543,0.4795255147056442,0.2255973051010315,0.11492490309436673,0.019516501221490425
1,78,0.5637622684319457,0.6851505964286045,0.5476737395966591,0.21456030559660633,20,0.7111714320113449,0.7633222814591965,0.5370390339346649,0.3370419156136919,0.39507816624823194,0.5155373559205237,0.38244614364732,0.17043415500469913,0.019233668556063205
1,79,0.4615571169240962,0.7171772363906567,0.5009136134294234,0.6557159674027719,19,0.614236722626502,0.7574330297624245,0.47821816718346355,0.44619978720918013,0.532649852097145,0.4426633764668219,0.3827544789046134,0.1435912620330565,0.03674432081467214
1,80,0.643282517116802,0.798509863998531,0.5511372370479046,0.3406020826838456,18,0.5557155125035111,0.7823428143254672,0.5062548352670415,0.5478643369920058,0.6227174910332798,0.6531819181363534,0.10393717252215473,0.373658544951058,0.055630334635801026
1,81,0.5079731406381072,0.6602710475992662,0.5525198442352877,0.9366555871227966,17,0.5576391536679737,0.7734987563204463,0.48556559728177184,0.49666606968048077,0.22162459169661247,0.41811845475190695,0.1089526694117604,0.4442392732751952,0.057656772699723746
1,82,0.6683506373405006,0.7398251303690534,0.6008285472898087,0.9675895396801399,16,0.5972999728311443,0.7815495167828026,0.5622543810447524,0.5458569951699478,0.61946860906261,0.6373536478654522,0.10485724704495034,0.44362102324798713,0.05268354009316216
1,83,0.2494517286735327,0.8128556515585469,0.7931812190998089,0.7316448989746167,15,0.6933783289966826,0.7866490858376427,0.4162033630374449,0.6968530668295102,0.6075519673514221,0.2078527598788063,0.4717426314817541,0.4879571450612487,0.12906769970333495
1,84,0.7113911369917822,0.7419428954601238,0.6101805445113078,0.580533570189222,14,0.7162665051492543,0.8156813872195263,0.4916403433860257,0.30338375825570846,0.34460964036305897,0.8609448516870114,0.40187130776270014,0.26577273368518567,0.15583193240667534
1,85,0.533245071869846,0.8131572948638847,0.7192930008667746,0.7399063188478676,13,0.7632904793345856,0.8417491395278485,0.4415368320444166,0.609595365959948,0.6042344432722693,0.38635745837756275,0.34113108013477395,0.2623361084794511,0.14226871996804238
1,86,0.38062864069124913,0.7448872876769154,0.5607699257375001,0.5343147111766253,12,0.6710357790472268,0.8175880843254866,0.49018341352417316,0.3290427385929804,0.3494371707730668,0.40528624668484203,0.3005571226436075,0.2576284481976062,0.10109230263312549
1,87,0.22165274883871966,0.7765924098331115,0.626122948914815,0.05344839477400809,11,0.6773640504441445,0.8299051209832873,0.3085653373200703,0.5637239381935654,0.5320625329695494,0.40057106412043364,0.2951978829331375,0.21844148379196845,0.09514543201751383
1,88,0.47704413072888663,0.8046621521878686,0.6690241113104709,0.676764293077988,10,0.6574100229409907,0.8268853100091018,0.2877233795364962,0.5401884662903106,0.5254217558350615,0.7078011021048323,0.20199443369356065,0.1912162800777529,0.07875492366626495
1,89,0.35371537910061157,0.6448654543678328,0.7732640596140166,0.2126989874737868,9,0.7417586892643595,0.7913300472661178,0.27774267368882377,0.6044876923702359,0.18224463861704948,0.4270014145344814,0.2803917292103719,0.5455178433677567,0.07799412993489169
1,90,0.7660710333349279,0.8823455770250327,0.7235284191022879,0.968660985920919,8,0.7804233872163906,0.8289226560097738,0.47963863257705697,0.44308066336757174,0.9079533594618512,0.824181285604629,0.19319190908511458,0.7741974681173749,0.1292489110567584
1,91,0.6178818991988457,0.8309867968947021,0.7027951544917617,0.426073278943766,7,0.7938286629325948,0.8382804094942038,0.5318679149554644,0.47348280285117256,0.3803290434487659,0.40856883854170956,0.1341923128289713,0.7989259261355535,0.1275541535537084
1,92,0.5200108790433831,0.7936843141613495,0.5988412937523131,0.8919020974065521,6,0.7245922684567951,0.8911817959816808,0.5935381240132198,0.38624566820955814,0.40600579345779253,0.44587689120218066,0.24756459627440214,0.28463240757896646,0.07565163903093863
1,93,0.5182737378440336,0.7710929477840692,0.7466211678511814,0.8631422668674906,5,0.7337588394259578,0.8516342658810601,0.501643207902271,0.6501290185031116,0.4328787064561889,0.5171547578553628,0.28124340737131487,0.1933946087403537,0.034816261717444875
1,94,0.3402952911539412,0.8165136076450671,0.7543355284775861,0.9076996880216521,4,0.7542175774071123,0.8464894087086314,0.39870101069517183,0.5033034173200212,0.5571168145445317,0.38648173802136065,0.32471258771818007,0.14520919776449287,0.06305760599865493
1,95,0.30714152320041244,0.8854175335594437,0.7123481403187184,0.3779669790697864,3,0.7992736500232678,0.8790982762933737,0.31975902079561,0.4512028754783407,0.6000138830127691,0.4938610953422808,0.08281476336949226,0.3680536021804553,0.06933652375941071
1,96,0.7335169249214282,0.7997639119139696,0.7970911083104866,0.33022952153332286,2,0.8193074838496457,0.8892900877110184,0.3995813391980203,0.5840497145656967,0.31768238428140516,0.8345761401836732,0.15700480241391357,0.2902601603094415,0.144835208045641
1,97,0.3259703890308199,0.8335518696786909,0.8518006827195759,0.740971472782177,1,0.8579958731399151,0.8953467641710195,0.39426899034330987,0.5525667966152183,0.5358672653054987,0.21626990606844465,0.26035226306188886,0.275857613777191,0.1471186278024895
1,98,0.2872682039713119,0.8883543352328834,0.7875723195091264,0.7442094313612051,0,0.8878557995022505,0.8963907237913209,0.386899026923059,0.42788846744249964,0.5742546334604304,0.48974725598709606,0.1284387382112623,0.2858647453875468,0.15097276533472428
2,1,0.5583890921227646,0.166111504896444,0.1850810476859388,0.8686031472056204,61,0.14111292819634724,0.17714546931892405,0.5086895853403401,0.49521673267771116,0.474146534707779,0.5184427503935758,0.0,0.0,0.0
2,2,0.40051295892934924,0.18355727759328533,0.30093284440901846,0.07376068244438505,60,0.21009326449896992,0.1864477737978938,0.4208677187599026,0.616659972203988,0.5060148661467113,0.40138647333835265,0.3035436064984608,0.0788758238081781,0.06817144870270309
2,3,0.55658139703832,0.18744188509179593,0.48030632521551486,0.695744030426261,59,0.304288270201192,0.19092942286818215,0.44947129575086286,0.6832474513234903,0.4812425780544355,0.6341587231712877,0.5511657611196945,0.07264140470430328,0.05534584113385229
2,4,0.5488334226870872,0.2922064921733384,0.24461437045216572,0.5843040590479749,58,0.3279197760951287,0.23575304042125178,0.4459276031555266,0.2481493990120985,0.6655208738993378,0.512698062998911,0.45607179319110464,0.39410899347007344,0.053710710937349485
2,5,0.48789486931172377,0.2513055085250008,0.1938617742964588,0.1880910168465233,57,0.28541835828630324,0.2598358438598365,0.4783329339251594,0.44201462562493343,0.3994323832778693,0.4732602389970484,0.5663645683442299,0.33760050149246856,0.022972829482293573
2,6,0.5939578345722527,0.12487691967934011,0.26967946159845746,0.5836458259322663,56,0.2018108971584731,0.237595561811901,0.4921938785529143,0.5746936663100293,0.2431984280974283,0.5970824763338161,0.14312898328336496,0.557754725292845,0.032504091156933826
2,7,0.27525449045159434,0.24687485015774013,0.35908991210762387,0.16258551608460214,55,0.2472514892780382,0.22148129566508068,0.3907379164218536,0.5889424673185952,0.6970011225159441,0.2821421380514315,0.3064620092177954,0.4587574622851323,0.09910714091559865
2,8,0.61646262606377,0.1834800998901992,0.4615240827478859,0.9327357218428025,54,0.3534989340005916,0.19737105748129746,0.4384169001569127,0.6025947610951387,0.35834284127893196,0.7714294004199195,0.3557019717598769,0.3901241109617139,0.11653393372844613
2,9,0.49320126699312716,0.24107167342496438,0.34527617887370243,0.3808703913306357,53,0.38350673781270594,0.2386753893666722,0.401051616137293,0.37335826838159686,0.5793495191435366,0.4270513823271936,0.2353097001422214,0.2240825170433562,0.10551009218778033
2,10,0.3723525337021574,0.25996097564676257,0.423303143080322,0.41480074034999737,52,0.40899591388572176,0.243327180027338,0.4370601469058464,0.5770095712152339,0.5086517729861281,0.42884020870635386,0.2195401270538355,0.25472884492161135,0.07453561682539712
2,11,0.48950624701643974,0.2740198258045342,0.3511577229426086,0.9997282748192386,51,0.3651864444819688,0.2755117904974764,0.38997873796959226,0.41958930361460395,0.49982794786520685,0.6053056425000362,0.16100143033920775,0.10571095435977675,0.041970949942865314
2,12,0.5383335625151489,0.288153105996347,0.33919701568848826,0.7689864334106362,50,0.362773345834583,0.2922480634691855,0.40671592028094317,0.48267875677184024,0.4999639097990838,0.5546454597915659,0.1685974565156653,0.09012952866931158,0.052090834909805726
2,13,0.46577981299168947,0.22824212635878405,0.23323115853865106,0.6716948185705469,49,0.28732505882049275,0.2809728050278191,0.4413631587658404,0.3841365652961446,0.36470667273670765,0.46464822405305134,0.24051009194801934,0.20024156613412905,0.022590508451320778
2,14,0.5663525867043901,0.24256576021971654,0.44548626390518864,0.11352370602317619,48,0.3247683824608829,0.26979167057743014,0.46986140336963267,0.7177160665751229,0.5003116303571542,0.5930118079565924,0.39324357129741105,0.2000377253619023,0.03169565785099138
2,15,0.5319054315877736,0.4132629286177122,0.3596855797327989,0.8521846951239551,47,0.33290123309770503,0.3142650867093342,0.4674775494573016,0.4052749852538654,0.7859604069118774,0.4929021214743528,0.3956404479680848,0.6581692342693102,0.031211636330332398
