Cycle_ID,ph,Solids,Turbidity,Temperature,Potability,RUL,Turbidity_MA_3,Solids_MA_3,ph_MA_3,Turbidity_Diff,Solids_Diff,ph_Diff,Turbidity_Std_3,Solids_Std_3
1,0.7654814097649806,0.3257913757468307,0.3373641105073353,0.05847638023958712,1,77,0.3652692449198063,0.44735368456698466,0.6501736198661688,0.726865566642469,0.4255594723963913,0.6267083895427108,0.008386301975196265,0.16492965715536198
1,0.6469341027259704,0.197376497576277,0.34241035301942324,0.21138165829429312,1,76,0.37001529862701044,0.34476883414143744,0.7577971262638016,0.729909704390787,0.4361999389721381,0.4129546292447086,0.006456560651531702,0.2845071210241271
1,0.6205380073991511,0.257085442944588,0.34351112205609613,0.09678686183265972,1,75,0.3726913402944343,0.25908443870406184,0.7766351347038764,0.7267866215109594,0.5533506574210307,0.47992642262974694,0.006384391865294458,0.13340245369563164
1,0.555670779887078,0.2899673412778669,0.3565224170036412,0.9861015670905742,1,74,0.37966899641162943,0.24475459574710037,0.6475900117652885,0.7362145291610227,0.5366445976839078,0.4519671514695777,0.015288553921925413,0.09744384017515703
1,0.5972352636386572,0.4742499987902526,0.36619503058986136,0.6559451368202049,1,73,0.38833162538548394,0.3555057674158756,0.617022481399169,0.7335717592461506,0.630926690073317,0.5293174374172818,0.02217142012022346,0.24298999671306332
1,0.605810086437302,0.32097244713227996,0.3665001497372816,0.7046002225982821,1,72,0.3967044703266023,0.38106097778151693,0.6079639967444229,0.7261568160990246,0.4207171574359143,0.5053418790265493,0.011052991640485284,0.20483850316753072
1,0.2595307642671034,0.49955997406821245,0.3712842514573177,0.8584622601421601,1,71,0.40208088522509966,0.4648993716794392,0.4258215345395572,0.7297022039666015,0.6273801502138722,0.24744816241539902,0.005559518801417861,0.20060918327867502
1,0.4101026188297111,0.4703482108383953,0.37234740952549017,0.40936038352839743,1,70,0.4043216461464143,0.463338631538629,0.31072462467733253,0.7267568501355973,0.4979768897541023,0.6085396091040018,0.006066809884676853,0.1988683829092687
1,0.5026632497554506,0.23896141657673525,0.3786387158657679,0.7226919452380178,1,69,0.40874263921366394,0.4305336946849181,0.2472836244378216,0.7308952483439631,0.37207603524104027,0.5663793855840367,0.007742290690170517,0.29639410078845363
1,0.6366164970826979,0.3562049716109859,0.3790556139500242,0.8892701811521415,1,68,0.41157305092289465,0.3731907766479623,0.47921217247132075,0.7262452959446333,0.5891792980006698,0.5964618739398702,0.007320632625112428,0.2401845271450052
1,0.7384015692428229,0.6543494856103367,0.38003054996040475,0.6546175057803625,1,67,0.4143713312335937,0.44679246362844294,0.6811341553628621,0.7266870169964241,0.7018321077947304,0.5730833383694992,0.0013913462087025963,0.44458928248156543
1,0.3606320142479724,0.16425919665777777,0.39236816528722174,0.4603158423044209,1,66,0.41937174067791494,0.41691109778444635,0.5937771026823181,0.7356812706552707,0.2109730994291022,0.22456232806559057,0.014453795620273767,0.5126748214187961
1,0.3504005428498521,0.18675854461070257,0.3939778140068566,0.12195995867336107,1,65,0.4248065624106523,0.3491314430212201,0.4177384862287252,0.7271894308152554,0.5301790516753822,0.49167422099056296,0.01486236721672053,0.5743982068166587
1,0.5623766048973612,0.6896727039458163,0.4063575157205269,0.5976888341592232,1,64,0.4343951194012571,0.36326095632102473,0.3094734132081661,0.735714584597203,0.829348711573803,0.6531657167833522,0.014909432708823462,0.6167028947460634
1,0.5810456706635825,0.3978384136773151,0.4078388603461477,0.6848311506418545,1,63,0.4400297087651963,0.4566941373548299,0.44503998295750813,0.7270878702999145,0.3344334472241375,0.5126779687191547,0.014825010682653338,0.5242586884296656
1,0.4749542350446435,0.6285346458723875,0.40847057108481244,0.22903829181903657,1,62,0.44530812286194965,0.6334074039385565,0.5216473814057442,0.7264153332614557,0.6598299066759434,0.42200705548714357,0.0021126234220368674,0.3195099566615761
1,0.4253399478239493,0.1297788247085418,0.42133109756962706,0.624534643679235,1,61,0.45076165838221305,0.40944627055518656,0.4373622702585038,0.7360951867278002,0.20557679552033892,0.46305237484025863,0.014830398009088435,0.5181879018718951
1,0.548344417788995,0.5441951790257673,0.44386941208731245,0.3080717356578311,1,60,0.4638843631375176,0.46798991295116343,0.4172491940053954,0.7437557461786223,0.7742382994847472,0.5885047430275792,0.034901663250132116,0.5542076110560147
1,0.3957243223588521,0.4372039469937661,0.452672577647679,0.7903843094735477,1,59,0.4799831974235833,0.3914564094410655,0.368518422695565,0.7328835381083421,0.4495411282469126,0.38819189740662907,0.03148526660618951,0.4466161261834749
1,0.48122201612542537,0.6319412357675275,0.46013583588295126,0.7096439212084658,1,58,0.4941162900181888,0.5923245862400393,0.4028889804610276,0.7318229197431109,0.6374371231505789,0.5612463270020993,0.015859734560571544,0.20246425854509328
1,0.3850513080841975,0.2322511529331856,0.4683817388176461,0.9803896639901475,1,57,0.5030439364461011,0.46754498027071045,0.30245470108660955,0.732442430754143,0.26726819749513325,0.4292170411750021,0.015305440627179952,0.4149197556157813
1,0.4081828194480002,0.6196194315237665,0.4753483995765564,0.4331327767240185,1,56,0.5113027085679986,0.5405123410099805,0.31011736474399787,0.7314298325543982,0.7573945981159951,0.5159210946531533,0.014832928407980098,0.47184502365919795
1,0.5314735794982594,0.6560311114382491,0.4779657245344031,0.4528037802382001,1,55,0.5177965409765001,0.5501484453832396,0.3410248510666751,0.7279870680133202,0.5388427055068665,0.588712807143925,0.009648879710448777,0.48757539966957253
1,0.5645134703596031,0.30609124482582567,0.49096977699937505,0.5121072298225586,1,54,0.5260233413371984,0.5796849545016033,0.45140399061328207,0.7362087962943662,0.29824924744270376,0.5231221062531134,0.0162960963958542,0.39939821654485264
1,0.25331363042647614,0.6858086790067116,0.4945060698411208,0.3870795332631607,1,53,0.5330007657321219,0.6061610769129909,0.3561508876207782,0.7287144871388573,0.752630172736605,0.27294251884093146,0.016965465455165737,0.43836314321549735
1,0.4363858301092354,0.20089472235480244,0.4950364389373235,0.797773787544366,1,52,0.5392180989187162,0.42410360973366934,0.2976666710822693,0.7263351151708871,0.21419656701839473,0.632159552432878,0.0043060808036287646,0.5295402136726193
1,0.5102833564636833,0.4315604131041982,0.503970224596172,0.48155926637032387,1,51,0.5439529982542893,0.4742920796818908,0.26431215649573425,0.7329869318824663,0.6598108875414384,0.5528157920072573,0.010357680966493605,0.5035345470807646
1,0.3868400097876681,0.10665243504955957,0.5062054982132441,0.6141029609603148,1,50,0.548214052745936,0.24262587718759485,0.34643825301542397,0.7276846510767919,0.3138374046123419,0.40939638460655287,0.011511146069147916,0.3470196749278447
1,0.5656884503498131,0.26180406590085653,0.5100415546027679,0.0381927855968045,1,49,0.5536790732127711,0.2669900042482345,0.4259665044435669,0.728951768268713,0.6127858685744634,0.629089894227868,0.005980969071075049,0.33736501196157426
1,0.4810135435091101,0.5066545283671229,0.5165767129339551,0.716935887932654,1,48,0.5582704884552113,0.29702813073680556,0.40796395322244705,0.7310882720666587,0.6686441983173148,0.4375717270059555,0.01021388113918799,0.4186637859463174
1,0.43730613498508736,0.29808699921788323,0.5367136712277696,0.9352178011506336,1,47,0.5693818849714065,0.37360318102721957,0.43900340691516493,0.7418549262750365,0.3862863210629395,0.4673452566404406,0.02707840464533113,0.27432376552499965
1,0.6155003702990305,0.3142836246595186,0.5375362267896796,0.41667709669513675,1,46,0.5793957328870493,0.3945953402468566,0.4696404882555839,0.7265663985781775,0.5262541448959437,0.6286144441724654,0.023121605438750182,0.24086351414654306
1,0.4817482781002083,0.33190975058576483,0.5393467036312987,0.7078344695991161,1,45,0.5876888022618625,0.3246963112772028,0.47009239060052554,0.7273483985217842,0.5271443405428582,0.40190440308634634,0.002623779858610347,0.03511815190760989
1,0.5766035025954109,0.4443722427158197,0.5452869936722735,0.2757677384880184,1,44,0.5908112961947741,0.38321134447544214,0.5557679635624707,0.7306173975355053,0.5862019772996574,0.5680470038777242,0.007897552575387795,0.14650394809153436
1,0.4788271645087066,0.25858036067614715,0.5464025675370339,0.43557790662557805,1,43,0.5940405104661317,0.3609296825436066,0.4717063950237984,0.7267983404352981,0.40046944456017697,0.42805013385321555,0.007387801281134707,0.1942709618514468
1,0.6150011126675129,0.3512859290140615,0.5491236233721426,0.8665539840854413,1,42,0.597601367155118,0.3686802778659761,0.553664246390338,0.728069177328946,0.5738987093081309,0.5980757899643893,0.0038439869342807367,0.19285038086835266
1,0.6543019929851827,0.7165655555075607,0.5497711524549117,0.6319832718555984,1,41,0.5992345448039977,0.47755934422629664,0.6014531084242855,0.7264278544455335,0.7436392883733873,0.5276723415073667,0.0034816713822800978,0.5026661972846758
1,0.7651755378056216,0.23359506566786525,0.562210708121793,0.03351465520167718,1,40,0.6049920353668505,0.4675650663899402,0.7775731699143485,0.7357619626515044,0.21540682592685972,0.5796884746654075,0.014366966168290696,0.5228155171437325
1,0.6030033940782683,0.8978697721557632,0.5738253725410404,0.4463177617891816,1,39,0.6139886714331446,0.6862021001896552,0.7701939104781957,0.7351090109210573,0.9298330823071557,0.3812498529876943,0.023430936107932343,0.7128170663911344
1,0.858343051714086,0.653876012683757,0.5751191560702182,0.41767284462645193,1,38,0.6232206801453515,0.6611258820298307,0.8956904285693609,0.7269394042532227,0.3642252750126467,0.684680633518716,0.013846305011930965,0.6975575099754652
1,0.5321648657280911,0.24213929858297484,0.5937384355359938,0.34160506970284565,1,37,0.6347034090648089,0.6645436298540546,0.7523759985914983,0.7406535909234089,0.2597663751251407,0.2620568595157424,0.021702572945844607,0.6880255312873433
1,0.5053823977744665,0.48132465179449807,0.6016488087230337,0.8462893677410537,1,36,0.6448369962748324,0.49792291703521274,0.6923336953166713,0.7321768384957984,0.6651163536945548,0.47964562254854076,0.026529535833840084,0.4292404081552455
1,0.4392395170670724,0.5016901164203843,0.6091232358595373,0.4085383835260932,1,35,0.6572216386959818,0.4370475849838247,0.4345618789697405,0.7318317606095974,0.5288502143163166,0.4510400580473575,0.014985223633528224,0.29963133285672433
1,0.5187727234866946,0.3410647268016451,0.6126529845640442,0.5737523383673993,1,34,0.6641105157872327,0.4766183891056168,0.42632497198863206,0.728709307055123,0.4161414238581199,0.5569115775525177,0.0109440566183777,0.18155070510662
1,0.5073376330515724,0.254025744012386,0.6181082739787646,0.7405108436865118,1,33,0.67010522562495,0.3856973719424507,0.42752754965047324,0.730233489960914,0.46196603164026573,0.4907994790966403,0.008817232174422103,0.26082834682562395
1,0.30971407122818534,0.3104330681420345,0.6244589203226925,0.6746060648718379,1,32,0.6756906427142081,0.3091933291436104,0.3478622481751309,0.7309422195758427,0.5512946323367036,0.3554851885430261,0.011508787953803935,0.09165667230579945
1,0.373351505016982,0.20184961218019704,0.642963495430656,0.163932793846306,1,31,0.6867300486034761,0.2535063927241784,0.25842016878085083,0.740562795428684,0.4485495995090688,0.5453591694989799,0.025152613943538144,0.11273713754851086
1,0.7449711412100106,0.8139395710600359,0.6505043400646968,0.993639520741131,1,30,0.6985290355724524,0.4774755053593064,0.4045778982175292,0.7318843341095265,0.8973359718436567,0.7691882439348685,0.02610393579733944,0.6779932376403099
1,0.5662111059846521,0.6156300157803274,0.6597287691500704,0.18077723474775764,1,29,0.7113746843499343,0.5995562367852887,0.562337738139813,0.7332169938801381,0.39267428929598613,0.3691944407857637,0.016355077586059235,0.6483330245359765
1,0.6021649230680346,0.39910702854629265,0.6656289917773539,0.18929317951396385,1,28,0.7196296957865297,0.678460465204089,0.7030706251226114,0.7305856817339624,0.38133220301084036,0.5252398306026437,0.014847978234698701,0.43073064105254266
1,0.624016514699329,0.4932961748620049,0.6872260614126607,0.5856485811664731,1,27,0.7330041317601353,0.5502010555419746,0.628676850807434,0.7430106934501731,0.5748225807386841,0.5149909004833501,0.02819650115224008,0.2253808531347916
1,0.3997827029798208,0.24891735715665586,0.6927709287041377,0.09624700253961604,1,26,0.7450384327450491,0.40351364620063923,0.5263141929252787,0.7303043963134855,0.363985486942044,0.33614592946162325,0.02793194767820207,0.2558733599922626
1,0.4115796033125931,0.4950821364896913,0.7113336663934624,0.12032984575843342,1,25,0.7616845544928662,0.44190430333887465,0.40909369731719936,0.7406088346590141,0.669462665443461,0.5076835553526307,0.02459288741295445,0.2939808773684321
1,0.5803424707818876,0.28870991170782073,0.7230535575231463,0.324183004031549,1,24,0.7747333042582653,0.36006848932158686,0.38223174866459164,0.7351923042798678,0.38765340726719233,0.6217601054514201,0.029742099428524092,0.27432563334826765
1,0.5897826586850817,0.37144937493889785,0.7242766460874996,0.44077264010473316,1,23,0.786208016893697,0.4090820802821561,0.49909221305850726,0.7268834448770644,0.5676924970834365,0.5059707915704831,0.013918502974580183,0.21560972285501928
1,0.6079724780913998,0.29924306419097124,0.7270945946736878,0.031008432651749906,1,22,0.7919483122401775,0.3307451985635729,0.619884675694181,0.7281458738506592,0.47120281065884617,0.5123296717450876,0.00403643106475316,0.093498007075951
1,0.48792581973555094,0.3914824147294862,0.7374242776267417,0.7937060482420146,1,21,0.7971822791912065,0.3718548572166259,0.5630433321321927,0.7340918697229296,0.5736083805814132,0.41186496102725184,0.013483080150109156,0.10071959113134656
1,0.39815278092457956,0.24602010136706137,0.7392895929474053,0.13632638922093943,1,20,0.8026501518611812,0.32168234540622864,0.4451803756714009,0.7273918065224024,0.42558395614300937,0.43386660979025526,0.01279479778328741,0.15278824974996566
1,0.39815278092457956,0.24602010136706137,0.7392895929474053,0.13632638922093943,1,19,0.8070916981074631,0.30039281980487376,0.31612967584944085,0.7259152956854282,0.5161679884951134,0.4991100427857222,0.0020976589500058197,0.1743465352868289
1,0.5172711515028544,0.2801739136917417,0.7514212841360117,0.1778365319227544,1,18,0.812189554648732,0.25586870733988853,0.33417867531047407,0.7355182691411061,0.5374366591841202,0.5856804823329137,0.013642814337517016,0.04093568091967518
1,0.45971903477830056,0.3201021922669489,0.7818841546762261,0.045439086126371375,1,17,0.8277029406708035,0.28550201760923954,0.37204532106643573,0.7500285155682559,0.5410326039038401,0.4572834796995362,0.04274408752004577,0.07697434894440582
1,0.5098430662766056,0.4828352964771962,0.8099803559732701,0.6853583762575566,1,16,0.8534492578179754,0.38022961058010907,0.4407410140000383,0.7481551525253622,0.6175070943830525,0.5355381723648968,0.05704605732457034,0.22286277836331556
1,0.5372012520576117,0.5320695034512072,0.9178465254308983,0.8764958462633321,1,15,0.9140630758086655,0.4809894578812697,0.4529991263643345,0.8112979472847424,0.5468277029893559,0.5189928715784407,0.13980382274927872,0.23029395349992396
1,0.3883680277927907,0.6617118676404877,0.27756193691762865,0.6779190257937455,0,14,0.7303836358508998,0.6176355133366467,0.40911431712661694,0.21909099460635983,0.5969004327995402,0.39094404302194435,0.6677030875291358,0.19182333537290527
1,0.587790369132312,0.17995340592215775,0.2994366251288906,0.851422941643297,0,13,0.5444382555894026,0.49648081955358203,0.4570562125663261,0.7432304454842674,0.21616159458150014,0.6440421776149832,0.7080592810447738,0.5175290924906104
1,0.8616861610381336,0.06067143758753964,0.3014246840443481,0.08104987458356439,0,12,0.3199309572458404,0.3079185776348514,0.6566323493687164,0.7274889655634903,0.4418872938678766,0.6981664853839857,0.025790025307596543,0.660610751193771
1,0.2981604901585502,0.7155335920110338,0.33490492935761296,0.2562002764107798,0,11,0.3408158763828364,0.329447611685189,0.6011497325405214,0.7524169517228663,0.9239715852567584,0.08956225609807439,0.038816707318095424,0.7240775755209321
1,0.4011965144426696,0.46078520790257327,0.36020142802317434,0.8026147762623332,0,10,0.3629470547678991,0.44178212898212466,0.4863842083531986,0.7459390171460535,0.3575280264711907,0.5739924800468154,0.05742717932071612,0.6853004058511348
1,0.6525756709111443,0.12772419437755783,0.3974109889708619,0.32746764135621653,0,9,0.39790627352069385,0.4686036606402836,0.3577697100225413,0.7553689324886509,0.3087602488065189,0.6818023006031498,0.06124192844907567,0.6119429939282849
1,0.681668949241377,0.18992773127775453,0.43861473072400536,0.4464993816454732,0,8,0.43567847066436294,0.25835795400186345,0.5936485893678439,0.7585305701907377,0.5549041193095862,0.5202538670396142,0.07639953667089946,0.36763308741740286
1,0.5067642502970753,0.4789252873095664,0.4668513495981982,0.281991278963992,0,7,0.4745214904176922,0.2656141018082817,0.6585785762784592,0.7482663016013738,0.6961360046783825,0.37199634409281074,0.06801969898565215,0.38905600657225337
1,0.6154187652975086,0.28370925659194784,0.47984812822438705,0.06353146177548963,0,6,0.5045459609577863,0.3280091245436624,0.6357250275534992,0.7362030386073571,0.3946007259278318,0.5780757730648598,0.04106119411805072,0.3060739433633309
1,0.3426063156763204,0.3964216696211163,0.4848295343760721,0.3735903135523153,0,5,0.5213778770496388,0.4106080208401808,0.42718278516212715,0.7298583824573291,0.5863576110324605,0.3008409297765512,0.018079654444910966,0.2034395285593257
1,0.5016499314915087,0.3250250652198224,0.5244312310642935,0.7253575594942125,0,4,0.5423490736539286,0.34904694749155696,0.4240371966883899,0.7572624538173424,0.4717070406838172,0.6146965443593648,0.04758338601003746,0.11837511976384939
1,0.6011195941146443,0.2651413655450329,0.583024662091806,0.009826485289877063,0,3,0.5799270491827051,0.34161967229242274,0.41524241682291574,0.7722955698027525,0.478876494476388,0.57140059186805,0.09622635580791888,0.13644229070111563
1,0.37635881145640115,0.20321511178411555,0.6229058778462435,0.8114555542572561,0,2,0.6302159013231776,0.26433581319894484,0.43600206551163767,0.7574837102053842,0.47760453075505127,0.33576294818364394,0.09647963571653063,0.1264435240685225
1,0.6694361004862961,0.2212287860414474,0.6936718638373743,0.6534828575765848,0,1,0.6918551144120152,0.2228166375340254,0.5391998244522936,0.7819308894285263,0.5273856792769233,0.7121068258129462,0.10914936303596719,0.06612616146316723
1,0.26935632365482975,0.7948585684530883,0.6984174758221362,0.3790134030345773,0,0,0.7338823871650141,0.43470690734295914,0.33514709343523774,0.7296717369937442,0.8733855905460441,0.2083481563856479,0.08237870830138655,0.6985801315322225
2,0.5500076764979203,0.44405234966262536,0.21572730487733216,0.005890664261022582,1,89,0.23571043956524806,0.4798494623669516,0.5411117380156992,0.7259152956854282,0.5161679884951134,0.4991100427857222,0.0,0.0
2,0.6038343782918719,0.26781224007273136,0.2614024472216717,0.8236783471996079,1,88,0.2606634882423996,0.37410370547870353,0.5907713288173287,0.7620699564576155,0.40641763859484015,0.5382291241755734,0.06290833069508783,0.25870999935182154
2,0.300307303637349,0.4149031307268059,0.2623303215974798,0.9643881941184551,1,87,0.2693191127120098,0.397692417063775,0.4206386143330054,0.7266497648424949,0.6077661879855272,0.27851877596639896,0.05189403058864435,0.19611521231952894
2,0.17608201017332484,0.3433308993409978,0.2694411391542084,0.9394155239304829,1,86,0.2888822543911722,0.35740319261149456,0.19065368168764174,0.7315439414516148,0.4715976721465006,0.4088280971391217,0.00856606369684509,0.1526972930461136
2,0.29385622388721694,0.3555818246561785,0.2963821803089478,0.8468402185932158,1,85,0.3016222399739975,0.39251158791432317,0.0,0.7472407728225532,0.5237970312996821,0.5847036031999547,0.03498730468206951,0.07946647303793228
2,0.4016810839844119,0.3732802811031536,0.3163609283634464,0.45961606375105823,1,84,0.3213007535153174,0.37586218179997566,0.06235047268696037,0.7417296932217922,0.52718938307022,0.5774728132586003,0.045862450442952486,0.0312581267174257
2,0.5464059428066905,0.46631852710782573,0.3170932280793255,0.7047015938525849,1,83,0.33865614397478105,0.42505801966895507,0.2901201402275616,0.7264949555715776,0.5741058783255336,0.6042902478273696,0.022890170866882626,0.12349317523400051
2,0.5654741842571022,0.5070279526878998,0.3171319955589498,0.3699129353754942,1,82,0.3462134442684037,0.4856374396953227,0.4571801843666877,0.7259459825098773,0.5415190491137709,0.5129680735473953,0.0008461558757662537,0.14232668741385382
2,0.5915964605488204,0.47028602406460324,0.3335725843008793,0.40910085508653493,1,81,0.35248210983976014,0.524440357433838,0.5739886279185914,0.7389290243428752,0.4932876150557128,0.5180946622828568,0.018510264744727074,0.04659771120398254
2,0.3680912959721631,0.1883142344783248,0.3341759733324039,0.14946118248053208,1,80,0.3587038247881357,0.41323686196508436,0.46431527373294634,0.7263929149029879,0.34057514166182457,0.33667548089122373,0.018836869927693387,0.36199593328122653
2,0.5899098493839258,0.4712930057783236,0.3361636079911584,0.8140292322667997,1,79,0.36563533759869093,0.3989426546017787,0.4793445571024886,0.7274886297384358,0.6923879150305264,0.6603188435387501,0.0026407021661822056,0.33856756439070906
2,0.4698404040664696,0.3674396804061939,0.35564564278732025,0.6618211094494635,1,78,0.37367457695436257,0.35780345922166334,0.4044578591004564,0.7413365143845851,0.4514952030297567,0.411848400380286,0.023107546883371202,0.29717297748837035
2,0.35767836714425316,0.24027723354014258,0.3584138337839424,0.5443558775525341,1,77,0.3825022598855241,0.37858899125808676,0.39805333287826083,0.7281064876839333,0.4369798679804385,0.41759518668311935,0.02361957609359637,0.24019874571304758
2,0.5586226939647739,0.5757662390370641,0.35982977429114205,0.1974248116986086,1,76,0.3911217258119867,0.4203789528856847,0.3788100046454982,0.7270360989513592,0.7250877163973546,0.6451482954323687,0.004145245018154729,0.35161503147969153
2,0.4101026188297111,0.4703482108383953,0.37234740952549017,0.40936038352839743,1,75,0.39720468439034695,0.4615430233731309,0.3420679680554428,0.7358237673910216,0.45052081256267057,0.39117162721131316,0.014936777364809844,0.3561568682704898
2,0.4900969067224983,0.4383764222713683,0.38156221826284975,0.008373309027164932,1,74,0.40563556874818807,0.5407839661228723,0.4235126819346542,0.7332093787879653,0.4962581337501639,0.5572466730176856,0.021246491881060526,0.14924732052477574
2,0.6557602987291969,0.43707702383654345,0.39178944311883723,0.6385727560246961,1,73,0.41727561525971546,0.4853073928360342,0.48325767272029563,0.7340107678904522,0.5153588115534186,0.6195075313785878,0.018943103433192273,0.03912234169568514
2,0.6827227860992668,0.4721481789037745,0.39213161317318634,0.39432524048606465,1,72,0.42448122968251434,0.4860273915767337,0.650934129443728,0.7261861441514961,0.5380079178335144,0.5187052938925087,0.011698270403673893,0.04127851111146163
2,0.6523330894545389,0.11309884927999438,0.3993447738489808,0.3908041206521742,1,71,0.4309578228922981,0.3559142815520616,0.7507183403672965,0.7316249522719928,0.2925764936341273,0.4770240338563847,0.008310710862666128,0.4109431837357054
2,0.366764958345224,0.4470045633814953,0.42200925548128254,0.9911944392678906,1,70,0.4419641954352973,0.3598853608773517,0.5729702479554325,0.7438556151444412,0.7241017502342272,0.29157061363815606,0.030367095883586753,0.4160963226838609
2,0.366764958345224,0.4470045633814953,0.42200925548128254,0.9911944392678906,1,69,0.4528459460565567,0.3498277538226068,0.3786387369654649,0.7259152956854282,0.5161679884951134,0.4991100427857222,0.025487568893610067,0.4002088446168648
2,0.6067275166942159,0.3174991138044988,0.44323511707133245,0.2565286618973577,1,68,0.4688312692859502,0.431589167198174,0.35058879141711297,0.7427168596433512,0.43552080529634296,0.6735051763851199,0.023869754375126995,0.15522114225048075
2,0.6733014034789773,0.4883646633312388,0.447405192859498,0.1050467569727993,1,67,0.4780807359772351,0.4481334717621258,0.5391256318549055,0.7292161649937013,0.6225714280418707,0.5474932654015366,0.026527227674049546,0.18505631587839125
2,0.7362563307092864,0.34368122372192766,0.4513619119663371,0.5074368871813921,1,66,0.4887712812568171,0.40680347493016356,0.7663832288566185,0.7290472801683694,0.4260689857264071,0.544863151189837,0.007915574421132662,0.1910463860135469
2,0.5632069156011444,0.7857074803869644,0.4552671319850915,0.28847973988558184,1,65,0.49315346725438225,0.5940898167316373,0.7396156560139798,0.7290065154993566,0.7914318682497454,0.37334468974597435,0.007656777664613294,0.4678512156539819
2,0.5455624346302219,0.45952634467115827,0.45959953964097344,0.4447093365480477,1,64,0.4975947762203583,0.5825543047864437,0.6610491365353014,0.7293446605671919,0.3130445686392113,0.48628674386197573,0.008026200058224721,0.4758191618503322
2,0.5499506622663475,0.34567385146303165,0.4654951655447964,0.03631195411171495,1,63,0.5027422553728932,0.5833513686298932,0.5464608628030992,0.7305820431470014,0.4452684015867375,0.5022992300911587,0.009999761296320875,0.4741441222205658
2,0.6869053619824815,0.5536196011525166,0.46983533899957397,0.013901589403247261,1,62,0.5080481491276866,0.4905147322503378,0.6225422378501181,0.7293508076706335,0.6456624539820112,0.598643208786246,0.010006912556776942,0.21617032278824508
2,0.5008706710675311,0.6889294570104489,0.47230654184030096,0.4400745334690508,1,61,0.5126761725724752,0.5822774446971497,0.5950543354180727,0.7278714034460169,0.6004297610275968,0.36390751369345087,0.006716306582571244,0.35894533160537595
2,0.37831031253730646,0.2535396864315907,0.4732782557483075,0.9479318275748758,1,60,0.515510855636956,0.5454231892945337,0.48948604250128436,0.7266844665058876,0.24503686076702763,0.41003810486787734,0.003457427330072286,0.46259226436980977
2,0.5314735794982594,0.6560311114382491,0.4779657245344031,0.4528037802382001,1,59,0.5184720273027916,0.5863884485439124,0.3938869134632911,0.7296257131059994,0.7668122648129791,0.6104229433813573,0.0058941824215483505,0.5032887853049385
